Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD3998,07-04-25,Laptop,Electronics,804,2,1608,Chris Martinez,Los Angeles,Amazon Pay,Completed
ORD3999,04-03-25,Jeans,Clothing,38,3,114,Alex White,New York,Amazon Pay,Cancelled
ORD4000,11-04-25,Refrigerator,Home Appliances,1193,1,1193,Sophia Brown,Denver,PayPal,Completed
ORD4001,13-03-25,Book,Books,14,5,70,Emily Brown,Dallas,Gift Card,Completed
ORD4002,07-04-25,Smartwatch,Electronics,151,4,604,Olivia Clark,Miami,Gift Card,Cancelled
ORD4003,25-03-25,Laptop,Electronics,777,5,3885,Mia Doe,Los Angeles,Debit Card,Completed
ORD4004,13-03-25,Smartphone,Electronics,506,1,506,Daniel Smith,Los Angeles,Gift Card,Completed
ORD4005,19-04-25,T-Shirt,Clothing,19,5,95,Daniel Brown,Houston,PayPal,Pending
ORD4006,01-03-25,T-Shirt,Clothing,21,4,84,Emma Clark,Chicago,Gift Card,Completed
ORD4007,24-04-25,Headphones,Electronics,99,2,198,Lucas White,Boston,Amazon Pay,Pending
ORD4008,23-04-25,Smartphone,Electronics,481,1,481,Ethan Lee,New York,PayPal,Completed
ORD4009,16-02-25,Jeans,Clothing,38,5,190,Liam Clark,Dallas,Credit Card,Pending
ORD4010,28-03-25,Jeans,Clothing,38,3,114,Daniel Smith,Chicago,Gift Card,Completed
ORD4011,06-04-25,Refrigerator,Home Appliances,1247,5,6235,Lucas Johnson,Dallas,Debit Card,Cancelled
ORD4012,30-04-25,Jeans,Clothing,41,3,123,Olivia Smith,Dallas,Amazon Pay,Pending
ORD4013,30-03-25,Washing Machine,Home Appliances,615,1,615,Emma Clark,San Francisco,Debit Card,Completed
ORD4014,16-04-25,Running Shoes,Footwear,61,1,61,Michael Brown,San Francisco,Debit Card,Pending
ORD4015,06-02-25,Jeans,Clothing,41,1,41,David Harris,Los Angeles,Amazon Pay,Completed
ORD4016,16-02-25,T-Shirt,Clothing,20,3,60,Ethan Anderson,Denver,Credit Card,Pending
ORD4017,17-02-25,Smartphone,Electronics,492,1,492,Emily Martinez,San Francisco,Credit Card,Cancelled
ORD4018,28-03-25,Refrigerator,Home Appliances,1144,1,1144,Chris Anderson,Denver,Debit Card,Completed
ORD4019,07-02-25,Refrigerator,Home Appliances,1180,2,2360,Liam Lee,Houston,PayPal,Completed
ORD4020,26-02-25,Headphones,Electronics,104,5,520,Liam Wilson,Dallas,Debit Card,Completed
ORD4021,09-02-25,Smartphone,Electronics,491,1,491,Mia Brown,Houston,Debit Card,Pending
ORD4022,23-04-25,Laptop,Electronics,804,2,1608,Michael Smith,San Francisco,Credit Card,Completed
ORD4023,08-03-25,Refrigerator,Home Appliances,1257,2,2514,John White,New York,Gift Card,Completed
ORD4024,18-03-25,Headphones,Electronics,96,1,96,Daniel White,Chicago,PayPal,Completed
ORD4025,10-04-25,Smartphone,Electronics,511,1,511,Isabella Smith,Boston,Amazon Pay,Pending
ORD4026,14-04-25,Running Shoes,Footwear,63,5,315,Daniel Anderson,Miami,Amazon Pay,Pending
ORD4027,05-02-25,Headphones,Electronics,102,1,102,Alex Wilson,New York,Credit Card,Completed
ORD4028,21-02-25,T-Shirt,Clothing,21,3,63,Ethan Martinez,Los Angeles,PayPal,Pending
ORD4029,19-03-25,Headphones,Electronics,96,3,288,Michael Lee,Seattle,Amazon Pay,Completed
ORD4030,01-03-25,Washing Machine,Home Appliances,609,2,1218,Daniel Miller,Miami,Credit Card,Cancelled
ORD4031,10-03-25,Laptop,Electronics,823,5,4115,Ethan Miller,Dallas,Gift Card,Completed
ORD4032,16-02-25,Smartphone,Electronics,501,1,501,Daniel Johnson,Los Angeles,Amazon Pay,Completed
ORD4033,13-03-25,Smartwatch,Electronics,155,1,155,Jane Lee,San Francisco,PayPal,Completed
ORD4034,04-04-25,Washing Machine,Home Appliances,601,3,1803,Daniel Doe,Dallas,Amazon Pay,Pending
ORD4035,29-03-25,Running Shoes,Footwear,61,4,244,John Wilson,Dallas,Credit Card,Completed
ORD4036,13-04-25,Jeans,Clothing,41,5,205,Emma Garcia,Boston,Credit Card,Pending
ORD4037,04-02-25,Smartphone,Electronics,491,1,491,Noah Johnson,Los Angeles,Credit Card,Pending
ORD4038,11-04-25,T-Shirt,Clothing,20,4,80,Jane Johnson,Miami,PayPal,Cancelled
ORD4039,08-04-25,Running Shoes,Footwear,58,2,116,Chris Brown,Boston,Debit Card,Completed
ORD4040,13-04-25,Smartphone,Electronics,492,1,492,Chris White,Boston,Gift Card,Pending
ORD4041,14-02-25,Laptop,Electronics,780,3,2340,Jane Doe,Dallas,PayPal,Completed
ORD4042,22-02-25,Refrigerator,Home Appliances,1196,2,2392,Noah Lee,Seattle,Amazon Pay,Completed
ORD4043,01-04-25,Headphones,Electronics,102,2,204,Liam Garcia,Boston,Debit Card,Completed
ORD4044,03-03-25,Headphones,Electronics,103,2,206,Ava Martinez,Denver,Amazon Pay,Completed
ORD4045,30-04-25,Headphones,Electronics,96,1,96,Emily Johnson,Boston,Amazon Pay,Completed
ORD4046,04-02-25,T-Shirt,Clothing,20,5,100,Michael Garcia,Dallas,PayPal,Completed
ORD4047,20-03-25,Smartphone,Electronics,476,2,952,Alex Brown,San Francisco,Debit Card,Completed
ORD4048,16-03-25,Washing Machine,Home Appliances,611,1,611,Jane Smith,New York,PayPal,Completed
ORD4049,18-04-25,Refrigerator,Home Appliances,1144,1,1144,Daniel Lee,Dallas,Credit Card,Cancelled
ORD4050,03-02-25,Headphones,Electronics,96,3,288,Ethan Miller,Denver,PayPal,Cancelled
ORD4051,16-02-25,Refrigerator,Home Appliances,1153,2,2306,Daniel Harris,Denver,PayPal,Completed
ORD4052,17-02-25,Laptop,Electronics,777,3,2331,Lucas Brown,Los Angeles,Credit Card,Pending
ORD4053,29-03-25,Running Shoes,Footwear,60,5,300,John Smith,Chicago,Gift Card,Pending
ORD4054,09-04-25,Headphones,Electronics,97,3,291,David Anderson,Chicago,Credit Card,Completed
ORD4055,19-02-25,T-Shirt,Clothing,20,3,60,Alex Miller,Miami,Credit Card,Pending
ORD4056,21-04-25,Jeans,Clothing,38,5,190,Michael Taylor,Boston,Gift Card,Pending
ORD4057,19-03-25,T-Shirt,Clothing,20,1,20,Ethan Miller,Los Angeles,Amazon Pay,Completed
ORD4058,22-04-25,T-Shirt,Clothing,20,1,20,Daniel Wilson,Chicago,PayPal,Pending
ORD4059,25-04-25,Smartphone,Electronics,487,3,1461,Daniel Brown,Boston,PayPal,Pending
ORD4060,25-03-25,Smartwatch,Electronics,145,4,580,Alex Lee,San Francisco,PayPal,Pending
ORD4061,21-03-25,Jeans,Clothing,39,4,156,Jane Miller,New York,Debit Card,Completed
ORD4062,16-03-25,Headphones,Electronics,103,1,103,Sophia Garcia,Seattle,Credit Card,Completed
ORD4063,30-04-25,Washing Machine,Home Appliances,575,1,575,Isabella Smith,Miami,PayPal,Completed
ORD4064,11-02-25,Refrigerator,Home Appliances,1194,5,5970,Olivia Garcia,New York,Gift Card,Completed
ORD4065,11-02-25,Running Shoes,Footwear,62,1,62,Emily Martinez,Miami,Amazon Pay,Completed
ORD4066,27-04-25,Laptop,Electronics,786,1,786,Daniel Doe,Dallas,PayPal,Pending
ORD4067,07-03-25,Smartwatch,Electronics,143,1,143,Isabella Martinez,Seattle,Gift Card,Completed
ORD4068,27-04-25,T-Shirt,Clothing,20,4,80,Daniel Clark,Chicago,Amazon Pay,Completed
ORD4069,20-04-25,Book,Books,15,3,45,Chris Miller,Seattle,Amazon Pay,Pending
ORD4070,27-02-25,Running Shoes,Footwear,57,4,228,John Martinez,Boston,Gift Card,Pending
ORD4071,01-04-25,Laptop,Electronics,840,1,840,Olivia Wilson,Miami,Credit Card,Completed
ORD4072,03-04-25,Laptop,Electronics,766,3,2298,Jane Martinez,New York,Credit Card,Completed
ORD4073,14-04-25,Smartwatch,Electronics,145,3,435,David Anderson,Dallas,Credit Card,Completed
ORD4074,01-03-25,Smartwatch,Electronics,151,4,604,Jane Garcia,Denver,Debit Card,Completed
ORD4075,09-03-25,Headphones,Electronics,97,3,291,David Clark,New York,PayPal,Cancelled
ORD4076,30-04-25,Laptop,Electronics,762,1,762,Emily White,Chicago,Gift Card,Completed
ORD4077,17-03-25,Smartphone,Electronics,490,1,490,Isabella Anderson,Chicago,PayPal,Completed
ORD4078,09-02-25,Laptop,Electronics,760,1,760,Daniel Johnson,Boston,Debit Card,Pending
ORD4079,11-02-25,Running Shoes,Footwear,62,4,248,Liam Miller,Miami,Debit Card,Completed
ORD4080,21-04-25,T-Shirt,Clothing,19,3,57,Isabella Clark,Denver,Gift Card,Cancelled
ORD4081,25-03-25,Running Shoes,Footwear,62,4,248,Lucas White,San Francisco,Credit Card,Pending
ORD4082,22-03-25,Smartphone,Electronics,491,5,2455,Mia Martinez,Denver,Debit Card,Completed
ORD4083,14-04-25,Laptop,Electronics,813,1,813,Ethan Johnson,Miami,Debit Card,Completed
ORD4084,01-03-25,Jeans,Clothing,40,2,80,Daniel Smith,Boston,Credit Card,Pending
ORD4085,21-03-25,Running Shoes,Footwear,60,5,300,Ethan Wilson,Boston,PayPal,Completed
ORD4086,22-02-25,Headphones,Electronics,101,5,505,Sophia White,Seattle,Amazon Pay,Completed
ORD4087,24-03-25,T-Shirt,Clothing,21,2,42,Emily Doe,Chicago,PayPal,Completed
ORD4088,03-03-25,Headphones,Electronics,105,5,525,Noah Garcia,Chicago,Credit Card,Completed
ORD4089,07-02-25,T-Shirt,Clothing,21,2,42,Lucas Wilson,New York,Amazon Pay,Pending
ORD4090,07-03-25,Laptop,Electronics,760,2,1520,Michael Martinez,Miami,Gift Card,Completed
ORD4091,25-03-25,Washing Machine,Home Appliances,608,1,608,Daniel Wilson,Houston,Amazon Pay,Completed
ORD4092,09-02-25,T-Shirt,Clothing,20,4,80,Daniel Miller,Boston,Credit Card,Pending
ORD4093,29-03-25,Book,Books,15,5,75,Olivia Taylor,Dallas,Gift Card,Completed
ORD4094,06-04-25,T-Shirt,Clothing,21,2,42,Daniel Wilson,New York,PayPal,Completed
ORD4095,29-04-25,Washing Machine,Home Appliances,626,1,626,Sophia Wilson,Dallas,Debit Card,Completed
ORD4096,08-02-25,Smartwatch,Electronics,143,1,143,Noah Anderson,Los Angeles,Amazon Pay,Pending
ORD4097,27-03-25,T-Shirt,Clothing,20,4,80,Noah Miller,Seattle,Gift Card,Completed
ORD4098,28-02-25,Smartwatch,Electronics,151,1,151,Daniel Johnson,Denver,Gift Card,Completed
ORD4099,01-03-25,Refrigerator,Home Appliances,1195,2,2390,Emma Doe,San Francisco,Debit Card,Completed
ORD4100,01-04-25,Smartphone,Electronics,513,1,513,Chris Miller,New York,Amazon Pay,Completed
ORD4101,14-04-25,Running Shoes,Footwear,57,3,171,Emma Garcia,Boston,Debit Card,Completed
ORD4102,26-04-25,Laptop,Electronics,791,1,791,David Doe,Miami,Amazon Pay,Pending
ORD4103,14-04-25,Washing Machine,Home Appliances,571,3,1713,Ava Miller,Boston,PayPal,Completed
ORD4104,13-02-25,T-Shirt,Clothing,20,4,80,Michael Brown,Houston,Gift Card,Completed
ORD4105,22-04-25,Smartwatch,Electronics,149,3,447,Daniel Doe,Dallas,Gift Card,Pending
ORD4106,23-02-25,Washing Machine,Home Appliances,590,2,1180,Daniel Wilson,Houston,Gift Card,Completed
ORD4107,28-04-25,T-Shirt,Clothing,20,1,20,Mia White,Denver,Credit Card,Pending
ORD4108,15-04-25,Headphones,Electronics,96,2,192,Emma Harris,Chicago,Credit Card,Completed
ORD4109,16-03-25,Jeans,Clothing,40,1,40,Mia Garcia,Houston,Debit Card,Completed
ORD4110,02-04-25,Washing Machine,Home Appliances,576,1,576,Ethan Smith,New York,Amazon Pay,Completed
ORD4111,09-02-25,Book,Books,15,1,15,Noah Johnson,Miami,Amazon Pay,Pending
ORD4112,15-02-25,Book,Books,15,3,45,Isabella White,Boston,Debit Card,Completed
ORD4113,13-04-25,Jeans,Clothing,42,5,210,Daniel Johnson,Houston,Credit Card,Pending
ORD4114,20-03-25,Washing Machine,Home Appliances,618,1,618,Jane Martinez,Los Angeles,Amazon Pay,Completed
ORD4115,14-04-25,Jeans,Clothing,41,4,164,Jane Anderson,Dallas,Gift Card,Cancelled
ORD4116,28-02-25,Smartwatch,Electronics,154,5,770,Ethan Wilson,Dallas,PayPal,Completed
ORD4117,02-03-25,Smartphone,Electronics,491,2,982,Michael Doe,Denver,Credit Card,Completed
ORD4118,05-02-25,Smartphone,Electronics,511,2,1022,Alex Taylor,Boston,PayPal,Cancelled
ORD4119,22-04-25,T-Shirt,Clothing,19,5,95,John Anderson,Chicago,Debit Card,Cancelled
ORD4120,07-04-25,Running Shoes,Footwear,62,3,186,Lucas Lee,Los Angeles,PayPal,Completed
ORD4121,28-03-25,Jeans,Clothing,41,3,123,Daniel Wilson,Houston,Gift Card,Pending
ORD4122,02-03-25,Jeans,Clothing,41,4,164,Lucas Miller,Los Angeles,PayPal,Pending
ORD4123,27-04-25,Jeans,Clothing,39,2,78,Michael Johnson,Miami,PayPal,Pending
ORD4124,22-04-25,T-Shirt,Clothing,21,3,63,Daniel Brown,Los Angeles,Credit Card,Cancelled
ORD4125,05-04-25,Book,Books,15,3,45,David Lee,Houston,Gift Card,Completed
ORD4126,30-04-25,Smartphone,Electronics,494,1,494,Chris Wilson,Miami,Debit Card,Completed
ORD4127,01-03-25,Book,Books,15,4,60,Ethan Lee,San Francisco,Credit Card,Completed
ORD4128,12-04-25,T-Shirt,Clothing,20,4,80,Emma White,San Francisco,Credit Card,Pending
ORD4129,06-04-25,Smartwatch,Electronics,152,2,304,Mia White,New York,Debit Card,Completed
ORD4130,01-02-25,Book,Books,16,1,16,Noah Smith,Seattle,Debit Card,Completed
ORD4131,05-04-25,T-Shirt,Clothing,20,3,60,Chris Doe,Seattle,PayPal,Pending
ORD4132,25-04-25,Refrigerator,Home Appliances,1161,1,1161,Mia Johnson,Chicago,PayPal,Pending
ORD4133,30-04-25,Washing Machine,Home Appliances,598,1,598,Mia Brown,New York,PayPal,Completed
ORD4134,23-02-25,Running Shoes,Footwear,58,3,174,Mia Anderson,New York,Debit Card,Completed
ORD4135,17-04-25,Laptop,Electronics,773,5,3865,John Garcia,San Francisco,Credit Card,Pending
ORD4136,11-04-25,Smartwatch,Electronics,145,1,145,Emily Taylor,New York,Debit Card,Pending
ORD4137,03-04-25,Refrigerator,Home Appliances,1232,1,1232,Alex Johnson,Dallas,Debit Card,Pending
ORD4138,11-04-25,Washing Machine,Home Appliances,622,3,1866,Daniel Johnson,Houston,PayPal,Pending
ORD4139,02-02-25,Jeans,Clothing,41,5,205,Emily Wilson,New York,Gift Card,Completed
ORD4140,26-04-25,T-Shirt,Clothing,20,3,60,Liam Johnson,Miami,Credit Card,Completed
ORD4141,07-04-25,Laptop,Electronics,816,1,816,Olivia Smith,Miami,Debit Card,Completed
ORD4142,21-02-25,Smartwatch,Electronics,157,1,157,Mia Taylor,Dallas,PayPal,Completed
ORD4143,21-03-25,Jeans,Clothing,40,4,160,Emily Lee,Dallas,Credit Card,Completed
ORD4144,14-04-25,Book,Books,15,1,15,Alex Anderson,New York,Gift Card,Completed
ORD4145,10-04-25,Smartphone,Electronics,492,2,984,Ethan Lee,Dallas,Amazon Pay,Completed
ORD4146,18-03-25,Smartwatch,Electronics,156,2,312,Daniel Miller,Dallas,PayPal,Completed
ORD4147,05-03-25,Jeans,Clothing,42,5,210,Daniel Miller,Denver,Amazon Pay,Completed
ORD4148,06-04-25,Smartphone,Electronics,476,5,2380,Emily Miller,Dallas,Gift Card,Completed
ORD4149,30-04-25,Running Shoes,Footwear,62,4,248,Daniel Smith,Dallas,Gift Card,Completed
ORD4150,24-03-25,Laptop,Electronics,810,2,1620,Jane Anderson,Chicago,PayPal,Completed
ORD4151,15-03-25,Smartwatch,Electronics,143,2,286,Jane Miller,Seattle,PayPal,Completed
ORD4152,28-03-25,Laptop,Electronics,776,3,2328,John Martinez,Boston,Debit Card,Pending
ORD4153,27-04-25,Refrigerator,Home Appliances,1193,1,1193,Emily Anderson,Chicago,PayPal,Completed
ORD4154,24-04-25,Smartwatch,Electronics,148,3,444,Isabella Brown,Chicago,Credit Card,Completed
ORD4155,14-02-25,Jeans,Clothing,39,5,195,Alex Smith,Dallas,PayPal,Completed
ORD4156,16-04-25,Headphones,Electronics,101,2,202,Liam Smith,Houston,Amazon Pay,Completed
ORD4157,22-02-25,Headphones,Electronics,98,3,294,Emma Wilson,San Francisco,PayPal,Completed
ORD4158,25-03-25,Washing Machine,Home Appliances,625,2,1250,Emily Harris,Boston,PayPal,Completed
ORD4159,08-04-25,Jeans,Clothing,40,4,160,Ava White,Denver,Gift Card,Completed
ORD4160,11-03-25,T-Shirt,Clothing,19,1,19,Alex Anderson,Los Angeles,Amazon Pay,Cancelled
ORD4161,08-03-25,Smartphone,Electronics,495,1,495,Daniel Wilson,Miami,Gift Card,Cancelled
ORD4162,16-04-25,Running Shoes,Footwear,63,4,252,Lucas Anderson,Boston,Amazon Pay,Pending
ORD4163,21-02-25,Running Shoes,Footwear,61,2,122,Isabella Harris,San Francisco,Debit Card,Cancelled
ORD4164,22-03-25,Laptop,Electronics,771,1,771,Chris Clark,Los Angeles,Debit Card,Pending
ORD4165,05-03-25,Smartwatch,Electronics,153,2,306,Sophia Johnson,Dallas,PayPal,Pending
ORD4166,05-02-25,Washing Machine,Home Appliances,570,3,1710,Ethan White,New York,Amazon Pay,Completed
ORD4167,03-03-25,Smartphone,Electronics,483,2,966,Liam Anderson,Seattle,Debit Card,Pending
ORD4168,20-04-25,Refrigerator,Home Appliances,1221,1,1221,John Lee,Boston,Amazon Pay,Completed
ORD4169,12-04-25,Washing Machine,Home Appliances,629,1,629,Chris Anderson,Miami,Credit Card,Pending
ORD4170,03-02-25,Smartwatch,Electronics,144,1,144,Jane Smith,Chicago,Gift Card,Completed
ORD4171,14-03-25,Washing Machine,Home Appliances,590,2,1180,John Taylor,Los Angeles,Amazon Pay,Completed
ORD4172,03-02-25,Laptop,Electronics,765,4,3060,Emily Brown,Los Angeles,PayPal,Completed
ORD4173,04-03-25,Smartwatch,Electronics,152,1,152,Ava Brown,Chicago,Amazon Pay,Completed
ORD4174,01-04-25,Smartphone,Electronics,478,5,2390,Ethan Doe,Houston,PayPal,Pending
ORD4175,26-04-25,Refrigerator,Home Appliances,1152,4,4608,Jane Clark,Denver,Gift Card,Completed
ORD4176,29-03-25,Washing Machine,Home Appliances,583,1,583,Alex Clark,Dallas,Gift Card,Completed
ORD4177,16-03-25,Laptop,Electronics,831,2,1662,Jane Clark,San Francisco,PayPal,Completed
ORD4178,31-03-25,T-Shirt,Clothing,21,1,21,Michael Doe,Dallas,Credit Card,Completed
ORD4179,05-04-25,Refrigerator,Home Appliances,1169,1,1169,Daniel Clark,Boston,Gift Card,Completed
ORD4180,02-02-25,Book,Books,15,1,15,Emily Brown,Chicago,PayPal,Completed
ORD4181,04-04-25,Refrigerator,Home Appliances,1240,1,1240,Ethan Harris,Houston,Amazon Pay,Completed
ORD4182,17-02-25,Headphones,Electronics,101,1,101,Daniel Lee,Houston,Amazon Pay,Completed
ORD4183,13-04-25,T-Shirt,Clothing,20,5,100,Chris Anderson,Los Angeles,Gift Card,Completed
ORD4184,09-04-25,Laptop,Electronics,766,3,2298,Chris Wilson,Chicago,Credit Card,Completed
ORD4185,19-02-25,Jeans,Clothing,39,5,195,Noah White,Seattle,Amazon Pay,Completed
ORD4186,09-03-25,T-Shirt,Clothing,20,5,100,Ethan Miller,Houston,Credit Card,Completed
ORD4187,09-03-25,Smartphone,Electronics,498,5,2490,Alex Clark,Dallas,Gift Card,Completed
ORD4188,22-03-25,Smartphone,Electronics,523,1,523,Olivia Lee,Seattle,Amazon Pay,Completed
ORD4189,16-04-25,Jeans,Clothing,40,3,120,Chris Lee,Seattle,Credit Card,Pending
ORD4190,09-03-25,Smartphone,Electronics,513,1,513,John Garcia,Miami,Amazon Pay,Completed
ORD4191,13-04-25,Smartwatch,Electronics,150,3,450,Ava Wilson,New York,PayPal,Pending
ORD4192,24-04-25,Refrigerator,Home Appliances,1250,2,2500,Daniel Clark,Seattle,PayPal,Completed
ORD4193,21-04-25,Refrigerator,Home Appliances,1209,2,2418,Ethan Johnson,Seattle,Gift Card,Completed
ORD4194,11-02-25,Washing Machine,Home Appliances,600,1,600,Daniel Miller,Houston,Credit Card,Completed
ORD4195,04-03-25,Refrigerator,Home Appliances,1209,1,1209,Olivia Wilson,Denver,Amazon Pay,Completed
ORD4196,11-04-25,Washing Machine,Home Appliances,626,1,626,Lucas Garcia,Miami,Debit Card,Pending
ORD4197,16-02-25,T-Shirt,Clothing,20,4,80,Emma Johnson,Dallas,Debit Card,Completed
ORD4198,21-02-25,Jeans,Clothing,38,5,190,Michael Clark,Chicago,Amazon Pay,Completed
ORD4199,02-02-25,Running Shoes,Footwear,61,3,183,Ava Clark,Los Angeles,Credit Card,Completed
ORD4200,05-02-25,Laptop,Electronics,820,2,1640,Jane Miller,Houston,PayPal,Completed
ORD4201,26-03-25,Headphones,Electronics,102,3,306,Ava Martinez,Denver,Gift Card,Completed
ORD4202,07-03-25,Running Shoes,Footwear,57,1,57,Lucas Clark,Denver,Amazon Pay,Completed
ORD4203,30-03-25,Washing Machine,Home Appliances,589,1,589,Daniel Clark,New York,Amazon Pay,Completed
ORD4204,14-03-25,Jeans,Clothing,41,5,205,Emily Taylor,Denver,Credit Card,Completed
ORD4205,02-03-25,Running Shoes,Footwear,62,5,310,Mia Taylor,Miami,Credit Card,Completed
ORD4206,11-04-25,T-Shirt,Clothing,19,1,19,Chris Wilson,Dallas,Gift Card,Pending
ORD4207,26-04-25,Smartphone,Electronics,477,2,954,Mia Smith,Seattle,Amazon Pay,Pending
ORD4208,16-02-25,Laptop,Electronics,817,2,1634,Emma Lee,Seattle,Amazon Pay,Pending
ORD4209,11-02-25,Running Shoes,Footwear,59,1,59,Jane Clark,Denver,Debit Card,Completed
ORD4210,18-02-25,Washing Machine,Home Appliances,580,3,1740,Sophia Doe,Denver,Gift Card,Completed
ORD4211,27-02-25,Jeans,Clothing,42,4,168,Emma Wilson,Boston,Amazon Pay,Pending
ORD4212,19-04-25,Headphones,Electronics,98,4,392,Isabella White,Houston,Debit Card,Cancelled
ORD4213,30-04-25,Headphones,Electronics,101,1,101,Michael Johnson,Los Angeles,PayPal,Completed
ORD4214,20-04-25,Book,Books,15,2,30,Olivia Smith,Dallas,Gift Card,Completed
ORD4215,19-03-25,Washing Machine,Home Appliances,573,1,573,Jane Anderson,Boston,Debit Card,Pending
ORD4216,18-02-25,T-Shirt,Clothing,20,1,20,Ava Harris,San Francisco,Credit Card,Pending
ORD4217,10-03-25,Refrigerator,Home Appliances,1255,1,1255,Noah Miller,New York,Debit Card,Completed
ORD4218,28-03-25,Running Shoes,Footwear,59,2,118,Liam Martinez,Miami,Debit Card,Completed
ORD4219,08-02-25,Headphones,Electronics,102,5,510,Daniel Wilson,Houston,PayPal,Completed
ORD4220,31-03-25,Smartwatch,Electronics,149,2,298,Lucas Clark,Dallas,Debit Card,Cancelled
ORD4221,14-03-25,Smartwatch,Electronics,143,3,429,Daniel Brown,Dallas,PayPal,Completed
ORD4222,20-04-25,Washing Machine,Home Appliances,596,2,1192,Daniel Wilson,Dallas,Gift Card,Completed
ORD4223,06-03-25,Running Shoes,Footwear,60,1,60,Alex Taylor,Seattle,Debit Card,Completed
ORD4224,04-04-25,Refrigerator,Home Appliances,1214,4,4856,Isabella Lee,Boston,Amazon Pay,Completed
ORD4225,18-03-25,Smartphone,Electronics,499,1,499,Jane Lee,Dallas,Amazon Pay,Pending
ORD4226,29-04-25,Running Shoes,Footwear,58,1,58,Olivia Clark,Los Angeles,PayPal,Completed
ORD4227,28-03-25,Refrigerator,Home Appliances,1236,1,1236,Ethan Harris,Dallas,Credit Card,Cancelled
ORD4228,13-02-25,Running Shoes,Footwear,61,4,244,Emma Lee,Seattle,Gift Card,Cancelled
ORD4229,24-04-25,T-Shirt,Clothing,21,5,105,Michael Brown,Miami,Gift Card,Completed
